date,price
2010-09-23,1293.0750427246094
2010-09-24,1295.8999938964844
2010-09-27,1296.699951171875
2010-09-28,1297.5499877929688
2010-09-29,1308.8500061035156
2010-09-30,1306.4749755859375
2010-10-01,1313.5249938964844
2010-10-04,1316.2000122070312
2010-10-05,1326.4500122070312
2010-10-06,1343.375
2010-10-07,1342.625
2010-10-08,1337.7749938964844
2010-10-11,1349.4249877929688
2010-10-12,1347.0999755859375
2010-10-13,1363.75
2010-10-14,1376.1750183105469
2010-10-15,1374.3499755859375
2010-10-18,1364.9499816894531
2010-10-19,1350.2250061035156
2010-10-20,1339.8250122070312
2010-10-21,1333.1499633789062
2010-10-22,1324.5499877929688
2010-10-25,1338.5249938964844
2010-10-26,1337.1749877929688
2010-10-27,1331.3249816894531
2010-10-28,1334.875
2010-10-29,1348.1999816894531
2010-11-01,1355.375
2010-11-02,1356.3750305175781
2010-11-03,1343.7999877929688
2010-11-04,1378.0999755859375
2010-11-05,1391.0499877929688
2010-11-08,1397.3999938964844
2010-11-09,1405.2749938964844
2010-11-10,1396.5999755859375
2010-11-11,1403.6499938964844
2010-11-12,1385.3250122070312
2010-11-15,1365.0
2010-11-16,1345.625
2010-11-17,1336.7000427246094
2010-11-18,1350.8249816894531
2010-11-19,1349.8499755859375
2010-11-22,1357.699951171875
2010-11-23,1372.2250061035156
2010-11-24,1376.5750427246094
2010-11-26,1369.6499938964844
2010-11-29,1362.9750061035156
2010-11-30,1376.1499938964844
2010-12-01,1388.2500305175781
2010-12-02,1389.5
2010-12-03,1397.6749877929688
2010-12-06,1416.9250183105469
2010-12-07,1415.4750061035156
2010-12-08,1390.2000122070312
2010-12-09,1386.8499755859375
2010-12-10,1384.5750122070312
2010-12-13,1391.375
2010-12-14,1401.1500244140625
2010-12-15,1388.25
2010-12-16,1374.7000122070312
2010-12-17,1374.875
2010-12-20,1382.9749755859375
2010-12-21,1386.25
2010-12-22,1387.3250122070312
2010-12-23,1382.625
2010-12-27,1378.3999938964844
2010-12-28,1397.875
2010-12-29,1407.8999938964844
2010-12-30,1409.0750122070312
2010-12-31,1413.3999633789062
2011-01-03,1418.9499816894531
2011-01-04,1393.7000122070312
2011-01-05,1376.25
2011-01-06,1372.9000244140625
2011-01-07,1368.4749755859375
2011-01-10,1370.5999755859375
2011-01-11,1379.4500122070312
2011-01-12,1382.9499816894531
2011-01-13,1384.2250061035156
2011-01-14,1367.0249938964844
2011-01-18,1365.8499755859375
2011-01-19,1371.3249816894531
2011-01-20,1356.7249755859375
2011-01-21,1341.7249755859375
2011-01-24,1347.7250366210938
2011-01-25,1329.4500122070312
2011-01-26,1335.1749877929688
2011-01-27,1330.2000122070312
2011-01-28,1327.2499694824219
2011-01-31,1335.5000305175781
2011-02-01,1335.2250061035156
2011-02-02,1336.625
2011-02-03,1342.1500244140625
2011-02-04,1352.0250244140625
2011-02-07,1347.7500305175781
2011-02-08,1357.8999938964844
2011-02-09,1363.4250183105469
2011-02-10,1360.6000061035156
2011-02-11,1361.9750061035156
2011-02-14,1361.1499938964844
2011-02-15,1368.1999816894531
2011-02-16,1375.1999816894531
2011-02-17,1381.0249633789062
2011-02-18,1386.4750061035156
2011-02-22,1399.8499755859375
2011-02-23,1405.7000427246094
2011-02-24,1413.5000305175781
2011-02-25,1405.5999755859375
2011-02-28,1410.8499755859375
2011-03-01,1423.9250183105469
2011-03-02,1434.75
2011-03-03,1424.1250305175781
2011-03-04,1423.4250183105469
2011-03-07,1435.7749938964844
2011-03-08,1428.8500061035156
2011-03-09,1430.2749938964844
2011-03-10,1418.8250122070312
2011-03-11,1415.6749877929688
2011-03-14,1423.0749816894531
2011-03-15,1401.1750183105469
2011-03-16,1398.125
2011-03-17,1393.2499694824219
2011-03-18,1412.0000305175781
2011-03-21,1431.0
2011-03-22,1429.6750183105469
2011-03-23,1435.4999694824219
2011-03-24,1439.2250061035156
2011-03-25,1433.5249938964844
2011-03-28,1415.4499816894531
2011-03-29,1416.0
2011-03-30,1421.2000122070312
2011-03-31,1430.7250061035156
2011-04-01,1427.75
2011-04-04,1432.2999877929688
2011-04-05,1444.4000244140625
2011-04-06,1457.2250061035156
2011-04-07,1458.6499938964844
2011-04-08,1466.0
2011-04-11,1469.7749938964844
2011-04-12,1456.5750122070312
2011-04-13,1456.4750061035156
2011-04-14,1464.2999877929688
2011-04-15,1480.8999938964844
2011-04-18,1488.3500366210938
2011-04-19,1494.0750122070312
2011-04-20,1497.9000244140625
2011-04-21,1504.2249755859375
2011-04-25,1510.6750183105469
2011-04-26,1501.4500122070312
2011-04-27,1510.4499816894531
2011-04-28,1530.5
2011-04-29,1550.1749877929688
2011-05-02,1562.3249816894531
2011-05-03,1539.2749938964844
2011-05-04,1523.7749938964844
2011-05-05,1496.8249816894531
2011-05-06,1482.875
2011-05-09,1504.6250305175781
2011-05-10,1512.5750122070312
2011-05-11,1511.0999755859375
2011-05-12,1495.5
2011-05-13,1499.6000061035156
2011-05-16,1490.9750366210938
2011-05-17,1483.6000366210938
2011-05-18,1496.3250122070312
2011-05-19,1491.6749877929688
2011-05-20,1502.2999877929688
2011-05-23,1511.2750244140625
2011-05-24,1524.8249816894531
2011-05-25,1526.6499938964844
2011-05-26,1521.1749877929688
2011-05-27,1528.1500244140625
2011-05-31,1536.5249938964844
2011-06-01,1539.5999755859375
2011-06-02,1534.4500122070312
2011-06-03,1536.9249877929688
2011-06-06,1546.3250122070312
2011-06-07,1543.8500061035156
2011-06-08,1539.4499816894531
2011-06-09,1540.3500061035156
2011-06-10,1535.6499938964844
2011-06-13,1521.8500061035156
2011-06-14,1520.0749816894531
2011-06-15,1524.75
2011-06-16,1527.125
2011-06-17,1531.5499877929688
2011-06-20,1539.5999755859375
2011-06-21,1543.3999938964844
2011-06-22,1550.75
2011-06-23,1532.2999572753906
2011-06-24,1512.1749877929688
2011-06-27,1498.4249877929688
2011-06-28,1500.1749877929688
2011-06-29,1507.5749816894531
2011-06-30,1506.6500244140625
2011-07-01,1491.6749877929688
2011-07-05,1502.0000305175781
2011-07-06,1521.0499877929688
2011-07-07,1528.7749633789062
2011-07-08,1534.3499755859375
2011-07-11,1549.2749938964844
2011-07-12,1554.2749938964844
2011-07-13,1578.8999938964844
2011-07-14,1587.9250183105469
2011-07-15,1586.6500244140625
2011-07-18,1598.1750183105469
2011-07-19,1600.2750244140625
2011-07-20,1590.0249938964844
2011-07-21,1593.25
2011-07-22,1596.2000122070312
2011-07-25,1612.8500061035156
2011-07-26,1613.6750183105469
2011-07-27,1617.8499755859375
2011-07-28,1612.75
2011-07-29,1622.7250061035156
2011-08-01,1620.2000122070312
2011-08-02,1634.6500244140625
2011-08-03,1661.8000183105469
2011-08-04,1659.625
2011-08-05,1651.2749938964844
2011-08-08,1696.8499755859375
2011-08-09,1740.3999938964844
2011-08-10,1765.5500183105469
2011-08-11,1772.6750183105469
2011-08-12,1747.1999816894531
2011-08-15,1746.5249938964844
2011-08-16,1775.0750122070312
2011-08-17,1788.0750122070312
2011-08-18,1804.8500061035156
2011-08-19,1842.6749877929688
2011-08-22,1877.6749877929688
2011-08-23,1875.3000183105469
2011-08-24,1798.3249816894531
2011-08-25,1747.0000305175781
2011-08-26,1790.1000061035156
2011-08-29,1802.7250061035156
2011-08-30,1809.1499633789062
2011-08-31,1827.1000061035156
2011-09-01,1823.9250183105469
2011-09-02,1853.7749633789062
2011-09-06,1882.9500122070312
2011-09-07,1837.3999938964844
2011-09-08,1849.6750183105469
2011-09-09,1856.4500122070312
2011-09-12,1830.1750183105469
2011-09-13,1822.0000305175781
2011-09-14,1829.625
2011-09-15,1796.7250366210938
2011-09-16,1792.0499877929688
2011-09-19,1799.5
2011-09-20,1792.3000183105469
2011-09-21,1802.0
2011-09-22,1754.1249694824219
2011-09-23,1687.1000366210938
2011-09-26,1615.7750244140625
2011-09-27,1655.875
2011-09-28,1641.5750122070312
2011-09-29,1609.5750122070312
2011-09-30,1622.5000305175781
2011-10-03,1643.0500183105469
2011-10-04,1637.5999755859375
2011-10-05,1627.3750305175781
2011-10-06,1646.6999816894531
2011-10-07,1645.6749877929688
2011-10-10,1659.3999938964844
2011-10-11,1671.8249816894531
2011-10-12,1676.625
2011-10-13,1669.6000061035156
2011-10-14,1674.175048828125
2011-10-17,1679.9750061035156
2011-10-18,1652.7999877929688
2011-10-19,1651.4750366210938
2011-10-20,1626.7499694824219
2011-10-21,1633.6749877929688
2011-10-24,1650.4249877929688
2011-10-25,1674.1000061035156
2011-10-26,1718.0499877929688
2011-10-27,1729.4500122070312
2011-10-28,1745.7999877929688
2011-10-31,1731.25
2011-11-01,1705.0749816894531
2011-11-02,1729.3999938964844
2011-11-03,1749.3249816894531
2011-11-04,1757.1000061035156
2011-11-07,1774.4750366210938
2011-11-08,1795.2250061035156
2011-11-09,1787.7749938964844
2011-11-10,1761.8250427246094
2011-11-11,1782.6499938964844
2011-11-14,1778.7000122070312
2011-11-15,1776.3249816894531
2011-11-16,1771.625
2011-11-17,1736.1000366210938
2011-11-18,1726.1749877929688
2011-11-21,1690.4750061035156
2011-11-22,1688.7999877929688
2011-11-23,1692.1249694824219
2011-11-25,1686.1000061035156
2011-11-28,1710.800048828125
2011-11-29,1711.7750244140625
2011-11-30,1727.1499938964844
2011-12-01,1742.5250244140625
2011-12-02,1749.0750122070312
2011-12-05,1737.7249755859375
2011-12-06,1721.2000122070312
2011-12-07,1733.3500061035156
2011-12-08,1727.3750305175781
2011-12-09,1713.125
2011-12-12,1684.5999755859375
2011-12-13,1653.6000061035156
2011-12-14,1606.5250244140625
2011-12-15,1576.1000061035156
2011-12-16,1591.2250061035156
2011-12-19,1595.9750061035156
2011-12-20,1606.3500061035156
2011-12-21,1617.7000122070312
2011-12-22,1607.4000244140625
2011-12-23,1608.5499877929688
2011-12-27,1596.1999816894531
2011-12-28,1574.4250183105469
2011-12-29,1545.8750305175781
2011-12-30,1560.6500244140625
2012-01-03,1584.7250061035156
2012-01-04,1605.3999938964844
2012-01-05,1613.0250244140625
2012-01-06,1620.625
2012-01-09,1612.3500061035156
2012-01-10,1627.2000122070312
2012-01-11,1638.3000183105469
2012-01-12,1648.4499816894531
2012-01-13,1635.7750244140625
2012-01-17,1649.6999816894531
2012-01-18,1656.9500122070312
2012-01-19,1658.75
2012-01-20,1658.4000244140625
2012-01-23,1676.2000122070312
2012-01-24,1665.8749694824219
2012-01-25,1687.75
2012-01-26,1726.3250122070312
2012-01-27,1729.9750061035156
2012-01-30,1730.9499816894531
2012-01-31,1735.5499877929688
2012-02-01,1742.5999755859375
2012-02-02,1751.4750061035156
2012-02-03,1745.6000061035156
2012-02-06,1725.6000366210938
2012-02-07,1732.3999938964844
2012-02-08,1738.25
2012-02-09,1736.5499877929688
2012-02-10,1724.2000122070312
2012-02-13,1724.8500061035156
2012-02-14,1718.9500122070312
2012-02-15,1727.625
2012-02-16,1720.1500244140625
2012-02-17,1728.0
2012-02-21,1746.6999816894531
2012-02-22,1765.1499938964844
2012-02-23,1779.4750061035156
2012-02-24,1776.3999938964844
2012-02-27,1772.7249755859375
2012-02-28,1778.0500183105469
2012-02-29,1739.8000183105469
2012-03-01,1710.7249755859375
2012-03-02,1715.0
2012-03-05,1703.3500061035156
2012-03-06,1688.6999816894531
2012-03-07,1679.1000061035156
2012-03-08,1693.3250122070312
2012-03-09,1700.3250122070312
2012-03-12,1702.5749816894531
2012-03-13,1693.8999938964844
2012-03-14,1659.4500122070312
2012-03-15,1651.3999938964844
2012-03-16,1654.5500183105469
2012-03-19,1662.0499877929688
2012-03-20,1647.2749938964844
2012-03-21,1653.4750061035156
2012-03-22,1643.3750305175781
2012-03-23,1656.5500183105469
2012-03-26,1675.3000183105469
2012-03-27,1686.9500427246094
2012-03-28,1664.0
2012-03-29,1655.7000122070312
2012-03-30,1664.7250061035156
2012-04-02,1673.1750183105469
2012-04-03,1666.4499816894531
2012-04-04,1629.5250244140625
2012-04-05,1625.7250061035156
2012-04-09,1642.6750183105469
2012-04-10,1651.5999755859375
2012-04-11,1657.0499877929688
2012-04-12,1667.3999938964844
2012-04-13,1664.3000183105469
2012-04-16,1649.375
2012-04-17,1648.0500183105469
2012-04-18,1645.8500061035156
2012-04-19,1641.9499816894531
2012-04-20,1642.5749816894531
2012-04-23,1635.4500122070312
2012-04-24,1640.1000061035156
2012-04-25,1638.3500366210938
2012-04-26,1658.9500122070312
2012-04-27,1659.8500061035156
2012-04-30,1661.2749938964844
2012-05-01,1664.7249755859375
2012-05-02,1655.0249938964844
2012-05-03,1642.2249755859375
2012-05-04,1638.8499755859375
2012-05-07,1637.2749938964844
2012-05-08,1618.3499755859375
2012-05-09,1592.6500244140625
2012-05-10,1594.1999816894531
2012-05-11,1585.7249755859375
2012-05-14,1560.5499877929688
2012-05-15,1553.2250366210938
2012-05-16,1536.875
2012-05-17,1561.8250122070312
2012-05-18,1581.2749633789062
2012-05-21,1590.7000122070312
2012-05-22,1574.625
2012-05-23,1542.1999816894531
2012-05-24,1559.3000183105469
2012-05-25,1563.2750244140625
2012-05-29,1563.5999755859375
2012-05-30,1554.1750183105469
2012-05-31,1562.4249877929688
2012-06-01,1589.0
2012-06-04,1618.0249938964844
2012-06-05,1617.5249938964844
2012-06-06,1627.1749877929688
2012-06-07,1604.5749816894531
2012-06-08,1585.1000061035156
2012-06-11,1598.625
2012-06-12,1602.0249938964844
2012-06-13,1614.2249755859375
2012-06-14,1619.0249938964844
2012-06-15,1625.7000122070312
2012-06-18,1622.7249755859375
2012-06-19,1626.1749877929688
2012-06-20,1613.175048828125
2012-06-21,1583.875
2012-06-22,1564.9750061035156
2012-06-25,1580.2250061035156
2012-06-26,1577.1749877929688
2012-06-27,1571.25
2012-06-28,1561.3749694824219
2012-06-29,1582.875
2012-07-02,1595.5749816894531
2012-07-03,1613.2250366210938
2012-07-05,1611.1499938964844
2012-07-06,1585.7250366210938
2012-07-09,1585.0499877929688
2012-07-10,1586.4750061035156
2012-07-11,1576.8249816894531
2012-07-12,1566.5249938964844
2012-07-13,1580.3250122070312
2012-07-16,1588.5999755859375
2012-07-17,1589.3500061035156
2012-07-18,1576.2999877929688
2012-07-19,1581.3500061035156
2012-07-20,1581.7250061035156
2012-07-23,1573.9249877929688
2012-07-24,1576.4750061035156
2012-07-25,1595.75
2012-07-26,1614.75
2012-07-27,1615.6500244140625
2012-07-30,1620.375
2012-07-31,1617.2749938964844
2012-08-01,1606.5749816894531
2012-08-02,1596.375
2012-08-03,1596.6000061035156
2012-08-06,1608.7249755859375
2012-08-07,1611.375
2012-08-08,1610.2250061035156
2012-08-09,1614.2999877929688
2012-08-10,1616.1499938964844
2012-08-13,1615.6499938964844
2012-08-14,1604.75
2012-08-15,1598.5249938964844
2012-08-16,1608.1499633789062
2012-08-17,1615.8250427246094
2012-08-20,1616.7749938964844
2012-08-21,1629.9500122070312
2012-08-22,1640.9750061035156
2012-08-23,1665.0499877929688
2012-08-24,1666.9000244140625
2012-08-27,1671.5250244140625
2012-08-28,1664.1499938964844
2012-08-29,1663.5250244140625
2012-08-30,1655.3999938964844
2012-08-31,1669.8499755859375
2012-09-04,1691.9249877929688
2012-09-05,1691.2250366210938
2012-09-06,1701.9500122070312
2012-09-07,1717.2749633789062
2012-09-10,1730.6249694824219
2012-09-11,1733.9000244140625
2012-09-12,1736.3999938964844
2012-09-13,1748.8999633789062
2012-09-14,1770.3250122070312
2012-09-17,1767.7750244140625
2012-09-18,1767.3500366210938
2012-09-19,1772.875
2012-09-20,1767.1749877929688
2012-09-21,1779.6000366210938
2012-09-24,1762.0999755859375
2012-09-25,1768.2250061035156
2012-09-26,1755.1499938964844
2012-09-27,1765.2749633789062
2012-09-28,1774.3999938964844
2012-10-01,1775.2000122070312
2012-10-02,1775.6499938964844
2012-10-03,1775.3250122070312
2012-10-04,1788.9750061035156
2012-10-05,1784.8999633789062
2012-10-08,1774.0750122070312
2012-10-09,1769.6749877929688
2012-10-10,1761.9749755859375
2012-10-11,1765.75
2012-10-12,1762.6499938964844
2012-10-15,1741.4750061035156
2012-10-16,1740.6749572753906
2012-10-17,1749.6000061035156
2012-10-18,1745.5
2012-10-19,1731.5
2012-10-22,1720.8500061035156
2012-10-23,1717.4500122070312
2012-10-24,1704.0
2012-10-25,1713.0249633789062
2012-10-26,1709.8249816894531
2012-10-31,1717.7000122070312
2012-11-01,1718.8999938964844
2012-11-02,1692.7000122070312
2012-11-05,1680.6000061035156
2012-11-06,1703.0749816894531
2012-11-07,1712.7749633789062
2012-11-08,1720.2250061035156
2012-11-09,1731.4249877929688
2012-11-12,1731.8000183105469
2012-11-13,1723.1249694824219
2012-11-14,1725.75
2012-11-15,1717.3500366210938
2012-11-16,1711.3750305175781
2012-11-19,1727.9000244140625
2012-11-20,1726.8499755859375
2012-11-21,1726.8500366210938
2012-11-23,1743.1500244140625
2012-11-26,1749.9250183105469
2012-11-27,1744.2999877929688
2012-11-28,1728.1500244140625
2012-11-29,1723.3749694824219
2012-11-30,1718.9249877929688
2012-12-03,1717.7250061035156
2012-12-04,1704.7750244140625
2012-12-05,1695.125
2012-12-06,1695.7750244140625
2012-12-07,1698.4249877929688
2012-12-10,1709.5999755859375
2012-12-11,1709.5499877929688
2012-12-12,1714.25
2012-12-13,1699.9749755859375
2012-12-14,1696.9250183105469
2012-12-17,1693.875
2012-12-18,1683.6750183105469
2012-12-19,1670.6000061035156
2012-12-20,1655.3500061035156
2012-12-21,1650.5
2012-12-24,1658.75
2012-12-26,1658.875
2012-12-27,1659.3999633789062
2012-12-28,1659.1499938964844
2012-12-31,1665.6750183105469
2013-01-02,1681.1250305175781
2013-01-03,1677.1499938964844
2013-01-04,1644.7749938964844
2013-01-07,1651.4250183105469
2013-01-08,1654.5999755859375
2013-01-09,1656.8500061035156
2013-01-10,1674.9000244140625
2013-01-11,1665.0999755859375
2013-01-14,1668.0500183105469
2013-01-15,1677.7250061035156
2013-01-16,1678.5499877929688
2013-01-17,1683.1000061035156
2013-01-18,1688.1499938964844
2013-01-22,1691.4000244140625
2013-01-23,1689.125
2013-01-24,1675.0
2013-01-25,1659.7000122070312
2013-01-28,1652.7749938964844
2013-01-29,1661.0249633789062
2013-01-30,1671.7750244140625
2013-01-31,1668.3500061035156
2013-02-01,1668.6000061035156
2013-02-04,1670.3500061035156
2013-02-05,1674.125
2013-02-06,1674.0999755859375
2013-02-07,1673.1499938964844
2013-02-08,1668.7000122070312
2013-02-11,1656.5999755859375
2013-02-12,1646.3250122070312
2013-02-13,1647.2249755859375
2013-02-14,1638.8499755859375
2013-02-15,1618.8500061035156
2013-02-19,1607.5749816894531
2013-02-20,1587.75
2013-02-21,1570.7749633789062
2013-02-22,1577.5500183105469
2013-02-25,1584.8249816894531
2013-02-26,1603.1749877929688
2013-02-27,1603.1500244140625
2013-02-28,1587.5999755859375
2013-03-01,1575.7749938964844
2013-03-04,1575.8500061035156
2013-03-05,1577.2749938964844
2013-03-06,1575.3999938964844
2013-03-07,1578.0500183105469
2013-03-08,1574.5499877929688
2013-03-11,1577.375
2013-03-12,1586.6750183105469
2013-03-13,1590.4000244140625
2013-03-14,1585.6499633789062
2013-03-15,1591.8999938964844
2013-03-18,1604.9499816894531
2013-03-19,1612.2000122070312
2013-03-20,1609.0499877929688
2013-03-21,1613.0750427246094
2013-03-22,1608.0749816894531
2013-03-25,1603.8999938964844
2013-03-26,1595.800048828125
2013-03-27,1600.7749938964844
2013-03-28,1599.9249877929688
2013-04-01,1598.0250244140625
2013-04-02,1587.7499694824219
2013-04-03,1563.5249938964844
2013-04-04,1551.3750305175781
2013-04-05,1564.8249816894531
2013-04-08,1573.3500366210938
2013-04-09,1579.2749938964844
2013-04-10,1571.4250183105469
2013-04-11,1560.7250061035156
2013-04-12,1525.7000122070312
2013-04-15,1416.0499877929688
2013-04-16,1367.2000122070312
2013-04-17,1379.949951171875
2013-04-18,1370.8500061035156
2013-04-19,1407.5000305175781
2013-04-22,1417.3750305175781
2013-04-23,1418.3500061035156
2013-04-24,1424.2749938964844
2013-04-25,1447.4000244140625
2013-04-26,1462.1499938964844
2013-04-29,1466.9750061035156
2013-04-30,1470.2249755859375
2013-05-01,1459.8000183105469
2013-05-02,1462.8499755859375
2013-05-03,1469.5750122070312
2013-05-06,1470.0499877929688
2013-05-07,1454.5999755859375
2013-05-08,1463.6999816894531
2013-05-09,1466.6000061035156
2013-05-10,1443.6750183105469
2013-05-13,1435.7250061035156
2013-05-14,1430.2999877929688
2013-05-15,1409.4999694824219
2013-05-16,1385.7999877929688
2013-05-17,1375.4499816894531
2013-05-20,1364.4000244140625
2013-05-21,1378.7750244140625
2013-05-22,1378.7499694824219
2013-05-23,1386.3000183105469
2013-05-24,1386.800048828125
2013-05-28,1382.3500061035156
2013-05-29,1391.300048828125
2013-05-30,1402.3500061035156
2013-05-31,1402.5749816894531
2013-06-03,1401.3500061035156
2013-06-04,1402.6749877929688
2013-06-05,1400.375
2013-06-06,1407.9249572753906
2013-06-07,1397.125
2013-06-10,1381.875
2013-06-11,1377.8999938964844
2013-06-12,1383.5
2013-06-13,1382.1750183105469
2013-06-14,1384.6500244140625
2013-06-17,1385.9000244140625
2013-06-18,1374.0499877929688
2013-06-19,1365.8499755859375
2013-06-20,1314.375
2013-06-21,1285.2250061035156
2013-06-24,1286.7750244140625
2013-06-25,1278.8250122070312
2013-06-26,1251.5500183105469
2013-06-27,1218.9500122070312
2013-06-28,1210.0500183105469
2013-07-01,1246.4499816894531
2013-07-02,1251.2999877929688
2013-07-03,1248.6000061035156
2013-07-05,1232.1499938964844
2013-07-08,1226.0750122070312
2013-07-09,1242.375
2013-07-10,1250.125
2013-07-11,1282.1499938964844
2013-07-12,1279.175048828125
2013-07-15,1287.4750061035156
2013-07-16,1285.2500305175781
2013-07-17,1282.8500061035156
2013-07-18,1280.375
2013-07-19,1292.0750122070312
2013-07-22,1326.7000122070312
2013-07-23,1335.0250244140625
2013-07-24,1330.9999694824219
2013-07-25,1325.7000122070312
2013-07-26,1324.0999755859375
2013-07-29,1328.4000244140625
2013-07-30,1324.2499694824219
2013-07-31,1320.3000183105469
2013-08-01,1317.3500061035156
2013-08-02,1304.3249816894531
2013-08-05,1307.3999938964844
2013-08-06,1292.8500061035156
