date,price
2010-01-04,80.61249923706055
2010-01-05,81.58749771118164
2010-01-06,82.24499893188477
2010-01-07,82.8700008392334
2010-01-08,82.66750144958496
2010-01-11,82.8274974822998
2010-01-12,81.27750015258789
2010-01-13,79.6875
2010-01-14,79.57499885559082
2010-01-15,78.55249786376953
2010-01-19,78.19499969482422
2010-01-20,78.12249946594238
2010-01-21,76.91500091552734
2010-01-22,75.22249984741211
2010-01-25,74.74499893188477
2010-01-26,74.79999923706055
2010-01-27,74.02499961853027
2010-01-28,73.70249938964844
2010-01-29,73.50749969482422
2010-02-01,73.68749809265137
2010-02-02,75.99500274658203
2010-02-03,77.13249969482422
2010-02-04,74.95499801635742
2010-02-05,71.91750144958496
2010-02-08,71.80749893188477
2010-02-09,72.72500038146973
2010-02-10,73.96999931335449
2010-02-11,74.75
2010-02-12,74.36000061035156
2010-02-16,75.53999900817871
2010-02-17,77.25
2010-02-18,77.98999977111816
2010-02-19,79.01000022888184
2010-02-22,80.05500030517578
2010-02-23,79.375
2010-02-24,79.45749855041504
2010-02-25,78.96249961853027
2010-02-26,78.96500205993652
2010-03-01,79.30499839782715
2010-03-02,79.4424991607666
2010-03-03,80.29500198364258
2010-03-04,80.50249862670898
2010-03-05,81.15500068664551
2010-03-08,81.70500183105469
2010-03-09,81.32750129699707
2010-03-10,81.8274974822998
2010-03-11,81.95000076293945
2010-03-12,81.79249954223633
2010-03-15,80.34249877929688
2010-03-16,80.7249984741211
2010-03-17,82.44750022888184
2010-03-18,82.39499855041504
2010-03-19,81.21999931335449
2010-03-22,80.55999946594238
2010-03-23,81.6924991607666
2010-03-24,80.92749977111816
2010-03-25,80.61499977111816
2010-03-26,80.28249931335449
2010-03-29,81.34249877929688
2010-03-30,82.34499931335449
2010-03-31,83.08250045776367
2010-04-01,84.16500091552734
2010-04-05,85.97249984741211
2010-04-06,86.69999694824219
2010-04-07,86.28999900817871
2010-04-08,85.3224983215332
2010-04-09,85.24250030517578
2010-04-12,84.82499885559082
2010-04-13,83.83500099182129
2010-04-14,84.93999862670898
2010-04-15,85.73999977111816
2010-04-16,84.13749885559082
2010-04-19,81.9749984741211
2010-04-20,82.57500076293945
2010-04-21,83.8174991607666
2010-04-22,83.24250030517578
2010-04-23,84.2450008392334
2010-04-26,84.69499969482422
2010-04-27,83.11250114440918
2010-04-28,82.43499946594238
2010-04-29,84.24250030517578
2010-04-30,85.84750175476074
2010-05-03,86.34250068664551
2010-05-04,84.40499877929688
2010-05-05,81.02000045776367
2010-05-06,77.92749977111816
2010-05-07,76.19000053405762
2010-05-10,76.80500221252441
2010-05-11,76.66750144958496
2010-05-12,75.82250022888184
2010-05-13,74.98500061035156
2010-05-14,72.63999938964844
2010-05-17,70.84749984741211
2010-05-18,70.33500099182129
2010-05-19,69.54500198364258
2010-05-20,68.68499946594238
2010-05-21,69.94750022888184
2010-05-24,70.34000015258789
2010-05-25,68.96000099182129
2010-05-26,70.61999893188477
2010-05-27,72.67749977111816
2010-05-28,74.43000030517578
2010-06-01,73.38000106811523
2010-06-02,72.60250091552734
2010-06-03,73.89499855041504
2010-06-04,73.08250045776367
2010-06-07,70.94750022888184
2010-06-08,71.57500076293945
2010-06-09,73.46999931335449
2010-06-10,74.84250259399414
2010-06-11,74.54999923706055
2010-06-14,74.80249977111816
2010-06-15,75.87250137329102
2010-06-16,77.2299976348877
2010-06-17,77.04999923706055
2010-06-18,76.68499946594238
2010-06-21,77.77999877929688
2010-06-22,77.29749870300293
2010-06-23,76.71749877929688
2010-06-24,76.10000038146973
2010-06-25,77.62750053405762
2010-06-28,78.58749961853027
2010-06-29,76.90500068664551
2010-06-30,75.57749938964844
2010-07-01,73.94250106811523
2010-07-02,72.45249938964844
2010-07-06,72.24749946594238
2010-07-07,73.03499984741211
2010-07-08,75.16749954223633
2010-07-09,75.85499954223633
2010-07-12,75.54999923706055
2010-07-13,75.95750045776367
2010-07-14,77.17499923706055
2010-07-15,76.59250259399414
2010-07-16,76.3075008392334
2010-07-19,76.36250114440918
2010-07-20,76.76500129699707
2010-07-21,77.29499816894531
2010-07-22,77.82750129699707
2010-07-23,79.0625
2010-07-26,78.8375015258789
2010-07-27,78.22500038146973
2010-07-28,76.92749977111816
2010-07-29,77.64749908447266
2010-07-30,78.27000045776367
2010-08-02,80.22249794006348
2010-08-03,81.9275016784668
2010-08-04,82.3700008392334
2010-08-05,82.12250137329102
2010-08-06,81.38249969482422
2010-08-09,81.21500205993652
2010-08-10,80.62750053405762
2010-08-11,79.02499961853027
2010-08-12,76.6349983215332
2010-08-13,75.72249984741211
2010-08-16,75.4124984741211
2010-08-17,75.61749839782715
2010-08-18,75.10999870300293
2010-08-19,74.93999862670898
2010-08-20,73.92499923706055
2010-08-23,73.5575008392334
2010-08-24,72.23749923706055
2010-08-25,71.90500068664551
2010-08-26,73.17500114440918
2010-08-27,73.95999908447266
2010-08-30,74.98749923706055
2010-08-31,73.0625
2010-09-01,72.94000053405762
2010-09-02,74.29500007629395
2010-09-03,74.54249954223633
2010-09-07,73.9124984741211
2010-09-08,74.33500099182129
2010-09-09,74.75249862670898
2010-09-10,75.48750114440918
2010-09-13,76.98750114440918
2010-09-14,77.04249954223633
2010-09-15,75.99250030517578
2010-09-16,75.10750007629395
2010-09-17,74.03250122070312
2010-09-20,74.30499839782715
2010-09-21,73.87499809265137
2010-09-22,74.83499908447266
2010-09-23,74.80249977111816
2010-09-24,75.69499969482422
2010-09-27,76.41999816894531
2010-09-28,76.26500129699707
2010-09-29,76.9474983215332
