date,price
2010-09-15,1121.3974914550781
2010-09-16,1123.2174987792969
2010-09-17,1126.4700012207031
2010-09-20,1135.1774597167969
2010-09-21,1141.8524780273438
2010-09-22,1137.4324951171875
2010-09-23,1128.8724975585938
2010-09-24,1140.2374877929688
2010-09-27,1145.6800231933594
2010-09-28,1143.0249938964844
2010-09-29,1145.0924987792969
2010-09-30,1145.1024780273438
2010-10-01,1144.8625183105469
2010-10-04,1140.5050048828125
2010-10-05,1151.217529296875
2010-10-06,1159.239990234375
2010-10-07,1158.7275085449219
2010-10-08,1161.7049865722656
2010-10-11,1165.3349914550781
2010-10-12,1165.5849914550781
2010-10-13,1176.2799682617188
2010-10-14,1174.3074951171875
2010-10-15,1175.4949645996094
2010-10-18,1180.4049987792969
2010-10-19,1170.7225036621094
2010-10-20,1173.6474914550781
2010-10-21,1180.1700134277344
2010-10-22,1181.6300048828125
2010-10-25,1187.8099975585938
2010-10-26,1183.8374938964844
2010-10-27,1180.4574584960938
2010-10-28,1183.7200012207031
2010-10-29,1183.0724792480469
2010-11-01,1185.8875122070312
2010-11-02,1191.29248046875
2010-11-03,1193.4025268554688
2010-11-04,1209.7474975585938
2010-11-05,1223.60498046875
2010-11-08,1222.1524963378906
2010-11-09,1218.1924743652344
2010-11-10,1213.7324829101562
2010-11-11,1211.6300048828125
2010-11-12,1203.2149658203125
2010-11-15,1200.6925048828125
2010-11-16,1185.2300109863281
2010-11-17,1179.0749816894531
2010-11-18,1191.1199951171875
2010-11-19,1196.3149719238281
2010-11-22,1194.8574523925781
2010-11-23,1185.6650085449219
2010-11-24,1191.0924682617188
2010-11-26,1191.1625366210938
2010-11-29,1185.2049865722656
2010-11-30,1181.2625122070312
2010-12-01,1196.719970703125
2010-12-02,1214.2600402832031
2010-12-03,1221.7574768066406
2010-12-06,1223.3650207519531
2010-12-07,1227.3250122070312
2010-12-08,1225.4325256347656
2010-12-09,1231.1749877929688
2010-12-10,1236.8074951171875
2010-12-13,1242.5124816894531
2010-12-14,1242.0474853515625
2010-12-15,1238.7674865722656
2010-12-16,1238.9524841308594
2010-12-17,1243.3050231933594
2010-12-20,1246.1374816894531
2010-12-21,1252.3200073242188
2010-12-22,1257.0274658203125
2010-12-23,1256.7350158691406
2010-12-27,1255.5275268554688
2010-12-28,1258.4324951171875
2010-12-29,1259.9850158691406
2010-12-30,1258.6824645996094
2010-12-31,1256.9824829101562
2011-01-03,1265.8200073242188
2011-01-04,1269.9824829101562
2011-01-05,1272.08251953125
2011-01-06,1274.6850280761719
2011-01-07,1271.1099853515625
2011-01-10,1268.572509765625
2011-01-11,1273.4824829101562
2011-01-12,1281.0325012207031
2011-01-13,1284.177490234375
2011-01-14,1287.6549987792969
2011-01-18,1293.6150207519531
2011-01-19,1287.4900207519531
2011-01-20,1278.9299926757812
2011-01-21,1285.0649719238281
2011-01-24,1287.1325073242188
2011-01-25,1287.9200134277344
2011-01-26,1295.0774841308594
2011-01-27,1298.1875305175781
2011-01-28,1288.4349975585938
2011-01-31,1281.572509765625
2011-02-01,1298.6824951171875
2011-02-02,1305.0425109863281
2011-02-03,1303.3249816894531
2011-02-04,1307.6375122070312
2011-02-07,1316.3999938964844
2011-02-08,1321.0574951171875
2011-02-09,1320.697509765625
2011-02-10,1318.6300048828125
2011-02-11,1323.6700134277344
2011-02-14,1330.2274780273438
2011-02-15,1328.3700256347656
2011-02-16,1333.2374877929688
2011-02-17,1336.8250122070312
2011-02-18,1341.3949890136719
2011-02-22,1326.3974914550781
2011-02-23,1310.0750122070312
2011-02-24,1304.5899963378906
2011-02-25,1313.79248046875
2011-02-28,1324.6900024414062
2011-03-01,1318.2999877929688
2011-03-02,1307.6699523925781
2011-03-03,1321.9974975585938
2011-03-04,1323.8874816894531
2011-03-07,1316.1300048828125
2011-03-08,1316.3674926757812
2011-03-09,1318.8550109863281
2011-03-10,1305.1899719238281
2011-03-11,1299.5125122070312
2011-03-14,1296.2849731445312
2011-03-15,1279.9774780273438
2011-03-16,1266.5750122070312
2011-03-17,1268.9549865722656
2011-03-18,1280.2449951171875
2011-03-21,1290.5650024414062
2011-03-22,1296.0274963378906
2011-03-23,1293.572509765625
2011-03-24,1304.8374938964844
2011-03-25,1313.7325439453125
2011-03-28,1313.8924560546875
2011-03-29,1313.3799743652344
2011-03-30,1325.9450073242188
2011-03-31,1327.0174865722656
2011-04-01,1332.1575012207031
2011-04-04,1333.0675048828125
2011-04-05,1333.2250061035156
2011-04-06,1335.4874877929688
2011-04-07,1333.4225158691406
2011-04-08,1331.6824951171875
2011-04-11,1327.0750122070312
2011-04-12,1316.8974914550781
2011-04-13,1314.7449951171875
2011-04-14,1311.2150268554688
2011-04-15,1317.6950378417969
2011-04-18,1306.6349792480469
2011-04-19,1308.8199768066406
2011-04-20,1325.3150024414062
2011-04-21,1335.2324829101562
2011-04-25,1335.3525085449219
2011-04-26,1342.572509765625
2011-04-27,1351.45751953125
2011-04-28,1357.4124755859375
2011-04-29,1361.75
2011-05-02,1363.8999633789062
2011-05-03,1356.6849975585938
2011-05-04,1350.1549987792969
2011-05-05,1339.1075134277344
2011-05-06,1342.594970703125
2011-05-09,1343.6424865722656
2011-05-10,1353.3199768066406
2011-05-11,1346.864990234375
2011-05-12,1342.780029296875
2011-05-13,1342.5724792480469
2011-05-16,1333.7224731445312
2011-05-17,1326.0025024414062
2011-05-18,1334.4075012207031
2011-05-19,1342.2949829101562
2011-05-20,1336.9850158691406
2011-05-23,1324.0974731445312
2011-05-24,1317.8924865722656
2011-05-25,1318.6224975585938
2011-05-26,1322.3125
2011-05-27,1329.2749633789062
2011-05-31,1338.1499633789062
2011-06-01,1329.6649780273438
2011-06-02,1312.7825012207031
2011-06-03,1305.9849853515625
2011-06-06,1292.8525085449219
2011-06-07,1288.052490234375
2011-06-08,1282.1625366210938
2011-06-09,1285.7000122070312
2011-06-10,1279.114990234375
2011-06-13,1271.4550170898438
2011-06-14,1281.2024841308594
2011-06-15,1275.7650146484375
2011-06-16,1266.3374938964844
2011-06-17,1271.8249816894531
2011-06-20,1274.4600219726562
2011-06-21,1287.4850158691406
2011-06-22,1292.0050048828125
2011-06-23,1279.8924865722656
2011-06-24,1275.6650085449219
2011-06-27,1275.2449951171875
2011-06-28,1288.4725036621094
2011-06-29,1302.5799865722656
2011-06-30,1314.4725036621094
2011-07-01,1329.8750305175781
2011-07-05,1338.1650085449219
2011-07-06,1337.1600036621094
2011-07-07,1347.2349853515625
2011-07-08,1345.572509765625
2011-07-11,1330.6325378417969
2011-07-12,1318.4375
2011-07-13,1319.5249633789062
2011-07-14,1315.0
2011-07-15,1312.5574951171875
2011-07-18,1308.3099670410156
2011-07-19,1317.2524719238281
2011-07-20,1327.14501953125
2011-07-21,1335.5250244140625
2011-07-22,1342.9674987792969
2011-07-25,1339.2899780273438
2011-07-26,1334.3574829101562
2011-07-27,1318.0500183105469
2011-07-28,1305.2474975585938
2011-07-29,1294.8550109863281
2011-08-01,1290.4099731445312
2011-08-02,1270.300048828125
2011-08-03,1252.5874938964844
2011-08-04,1230.0174865722656
2011-08-05,1196.4649963378906
2011-08-08,1158.9249877929688
2011-08-09,1141.7950134277344
2011-08-10,1145.5775146484375
2011-08-11,1150.3825378417969
2011-08-12,1177.8650207519531
2011-08-15,1191.6749877929688
2011-08-16,1195.4324951171875
2011-08-17,1194.9024963378906
2011-08-18,1162.7300109863281
2011-08-19,1135.1475219726562
2011-08-22,1128.4874877929688
2011-08-23,1143.35498046875
2011-08-24,1168.655029296875
2011-08-25,1170.5274963378906
2011-08-26,1163.197509765625
2011-08-29,1194.0450134277344
2011-08-30,1209.6375122070312
2011-08-31,1217.9874877929688
2011-09-01,1214.1700134277344
2011-09-02,1188.08251953125
2011-09-06,1163.3274841308594
2011-09-07,1182.2349853515625
2011-09-08,1192.9049987792969
2011-09-09,1168.3349914550781
2011-09-12,1153.5899963378906
2011-09-13,1167.3274841308594
2011-09-14,1181.7774963378906
2011-09-15,1199.2749633789062
2011-09-16,1212.4349975585938
2011-09-19,1205.6074829101562
2011-09-20,1207.0675048828125
2011-09-21,1185.7250061035156
2011-09-22,1143.2200317382812
2011-09-23,1132.0824890136719
2011-09-26,1148.7799682617188
2011-09-27,1174.469970703125
2011-09-28,1165.3900146484375
2011-09-29,1156.9850158691406
2011-09-30,1145.655029296875
2011-10-03,1117.0874938964844
2011-10-04,1105.3150024414062
2011-10-05,1132.4525146484375
2011-10-06,1152.3949890136719
2011-10-07,1160.5375061035156
2011-10-10,1176.5250244140625
2011-10-11,1194.1700134277344
2011-10-12,1204.969970703125
2011-10-13,1202.1649780273438
2011-10-14,1215.1224975585938
2011-10-17,1212.0874938964844
2011-10-18,1212.677490234375
2011-10-19,1217.322509765625
2011-10-20,1210.5450134277344
2011-10-21,1227.0150146484375
2011-10-24,1247.0449829101562
2011-10-25,1241.0549926757812
2011-10-26,1234.6275329589844
2011-10-27,1266.2974853515625
2011-10-28,1283.3924865722656
2011-10-31,1269.0950012207031
2011-11-01,1233.9250183105469
2011-11-02,1229.9049987792969
2011-11-03,1249.3550109863281
2011-11-04,1253.4474792480469
2011-11-07,1254.1949768066406
2011-11-08,1267.39501953125
2011-11-09,1251.5250244140625
2011-11-10,1235.8024597167969
2011-11-11,1252.7674865722656
2011-11-14,1256.5400085449219
2011-11-15,1254.5249938964844
2011-11-16,1247.5000305175781
2011-11-17,1224.9625244140625
2011-11-18,1216.677490234375
2011-11-21,1201.8450012207031
2011-11-22,1189.8700256347656
2011-11-23,1174.635009765625
2011-11-25,1162.8500366210938
2011-11-28,1176.8100280761719
2011-11-29,1195.8050231933594
2011-11-30,1221.8774719238281
2011-12-01,1245.5774841308594
2011-12-02,1248.4349975585938
2011-12-05,1253.1174621582031
2011-12-06,1258.6799926757812
2011-12-07,1257.7525329589844
2011-12-08,1246.8899841308594
2011-12-09,1245.5999755859375
2011-12-12,1243.4550170898438
2011-12-13,1232.9624938964844
2011-12-14,1218.1874694824219
2011-12-15,1216.3974914550781
2011-12-16,1220.4974975585938
2011-12-19,1213.0074768066406
2011-12-20,1223.8899841308594
2011-12-21,1239.8924865722656
2011-12-22,1249.1649780273438
2011-12-23,1259.6875
2011-12-27,1265.530029296875
2011-12-28,1257.3775024414062
2011-12-29,1256.5150146484375
2011-12-30,1260.4999694824219
2012-01-03,1269.8500061035156
2012-01-04,1275.2900085449219
2012-01-05,1276.6675415039062
2012-01-06,1278.4800109863281
2012-01-09,1278.7674865722656
2012-01-10,1287.5199890136719
2012-01-11,1290.9275207519531
2012-01-12,1292.6424865722656
2012-01-13,1289.0774536132812
2012-01-17,1294.2774963378906
2012-01-18,1300.197509765625
2012-01-19,1311.532470703125
2012-01-20,1313.6050109863281
2012-01-23,1315.8650207519531
2012-01-24,1313.1575012207031
2012-01-25,1319.1025390625
2012-01-26,1322.9450073242188
2012-01-27,1316.5899963378906
2012-01-30,1311.4550170898438
2012-01-31,1313.510009765625
2012-02-01,1319.8774719238281
2012-02-02,1325.1349792480469
2012-02-03,1335.6649780273438
2012-02-06,1342.6324768066406
2012-02-07,1344.135009765625
2012-02-08,1347.4874877929688
2012-02-09,1350.2174682617188
2012-02-10,1345.6024780273438
2012-02-13,1347.8100280761719
2012-02-14,1348.4825134277344
2012-02-15,1347.6050109863281
2012-02-16,1350.2225036621094
2012-02-17,1359.9825134277344
2012-02-21,1362.3249816894531
2012-02-22,1359.5
2012-02-23,1359.3775024414062
2012-02-24,1365.3949890136719
2012-02-27,1364.9124755859375
2012-02-28,1369.7000122070312
2012-02-29,1369.9325256347656
2012-03-01,1370.5150146484375
2012-03-02,1371.1675109863281
2012-03-05,1365.6599731445312
2012-03-06,1352.6625061035156
2012-03-07,1348.5650024414062
2012-03-08,1359.9825134277344
2012-03-09,1369.3924865722656
2012-03-12,1370.3999938964844
2012-03-13,1383.9800109863281
2012-03-14,1394.9049987792969
2012-03-15,1398.0450134277344
2012-03-16,1403.5175170898438
2012-03-19,1407.5875244140625
2012-03-20,1405.5950012207031
2012-03-21,1404.2000122070312
2012-03-22,1396.822509765625
2012-03-23,1393.9850158691406
2012-03-26,1406.8274841308594
2012-03-27,1415.0425109863281
2012-03-28,1407.2275085449219
2012-03-29,1401.405029296875
2012-03-30,1406.0225219726562
2012-04-02,1413.5874938964844
2012-04-03,1413.9949951171875
2012-04-04,1404.8074645996094
2012-04-05,1397.8475036621094
2012-04-09,1388.8349609375
2012-04-10,1370.2900085449219
2012-04-11,1365.344970703125
2012-04-12,1378.3099975585938
2012-04-13,1378.8324890136719
2012-04-16,1371.2200012207031
2012-04-17,1380.6699829101562
2012-04-18,1387.4975280761719
2012-04-19,1380.6900024414062
2012-04-20,1379.9624938964844
2012-04-23,1370.697509765625
2012-04-24,1370.3324584960938
2012-04-25,1381.5699768066406
2012-04-26,1394.9974975585938
2012-04-27,1401.875
2012-04-30,1399.6075134277344
2012-05-01,1403.6824645996094
2012-05-02,1401.8075256347656
2012-05-03,1396.4174499511719
2012-05-04,1380.0199890136719
2012-05-07,1369.0549926757812
2012-05-08,1362.447509765625
2012-05-09,1356.1599731445312
2012-05-10,1358.2574768066406
2012-05-11,1356.5125122070312
2012-05-14,1344.7050170898438
2012-05-15,1335.5924987792969
2012-05-16,1330.5375366210938
2012-05-17,1315.2249755859375
2012-05-18,1301.1224975585938
2012-05-21,1305.9599914550781
2012-05-22,1317.8125
2012-05-23,1313.0299987792969
2012-05-24,1318.510009765625
2012-05-25,1319.2649841308594
2012-05-29,1326.2875366210938
2012-05-30,1321.6449890136719
2012-05-31,1310.5149841308594
2012-06-01,1293.7575073242188
2012-06-04,1276.4400329589844
2012-06-05,1281.2749938964844
2012-06-06,1300.3699951171875
2012-06-07,1318.217529296875
2012-06-08,1318.5575256347656
2012-06-11,1319.4750061035156
2012-06-12,1316.1275329589844
2012-06-13,1319.1725158691406
2012-06-14,1322.9500122070312
2012-06-15,1336.1349487304688
2012-06-18,1342.4700012207031
2012-06-19,1352.7749633789062
2012-06-20,1355.4374694824219
2012-06-21,1340.905029296875
2012-06-22,1331.1700134277344
2012-06-25,1323.197509765625
2012-06-26,1317.1549987792969
2012-06-27,1326.91748046875
2012-06-28,1326.342529296875
2012-06-29,1346.1425170898438
2012-07-02,1362.4724731445312
2012-07-03,1369.5275268554688
2012-07-05,1369.54248046875
2012-07-06,1359.2225036621094
2012-07-09,1352.1600036621094
2012-07-10,1348.0599975585938
2012-07-11,1340.2749938964844
2012-07-12,1335.6875305175781
2012-07-13,1346.0250244140625
2012-07-16,1353.9775085449219
2012-07-17,1356.9450073242188
2012-07-18,1367.6449890136719
2012-07-19,1375.2799987792969
2012-07-20,1369.4674987792969
2012-07-23,1353.1900024414062
2012-07-24,1342.4000244140625
2012-07-25,1337.9299926757812
2012-07-26,1349.8725280761719
2012-07-27,1373.8150024414062
2012-07-30,1386.0874938964844
2012-07-31,1382.7300109863281
2012-08-01,1378.2549743652344
2012-08-02,1367.4775085449219
2012-08-03,1379.0124816894531
2012-08-06,1393.9850158691406
2012-08-07,1399.3524780273438
2012-08-08,1400.9299926757812
2012-08-09,1402.4525146484375
2012-08-10,1402.5124816894531
2012-08-13,1403.29248046875
2012-08-14,1404.7300109863281
2012-08-15,1404.7449951171875
2012-08-16,1410.66748046875
2012-08-17,1416.8450012207031
2012-08-20,1416.5574951171875
2012-08-21,1417.2100219726562
2012-08-22,1412.3699951171875
2012-08-23,1407.3899841308594
2012-08-24,1406.1549987792969
2012-08-27,1411.7124938964844
2012-08-28,1409.739990234375
2012-08-29,1410.0824584960938
2012-08-30,1404.1624755859375
2012-08-31,1404.6749572753906
2012-09-04,1404.3375244140625
2012-09-05,1404.6099853515625
2012-09-06,1417.9299926757812
2012-09-07,1434.8525085449219
2012-09-10,1433.6799926757812
2012-09-11,1432.39501953125
2012-09-12,1435.5650329589844
2012-09-13,1448.9125061035156
2012-09-14,1465.10498046875
2012-09-17,1462.447509765625
2012-09-18,1459.5274658203125
2012-09-19,1460.89501953125
2012-09-20,1458.1300048828125
2012-09-21,1461.7674865722656
2012-09-24,1457.3575134277344
2012-09-25,1450.8399658203125
2012-09-26,1436.7624816894531
2012-09-27,1441.0174865722656
2012-09-28,1442.6325073242188
2012-10-01,1445.8575134277344
2012-10-02,1445.3175048828125
2012-10-03,1448.33251953125
2012-10-04,1456.6749877929688
2012-10-05,1462.5450134277344
2012-10-08,1457.7100219726562
2012-10-09,1448.6150207519531
2012-10-10,1436.8000183105469
2012-10-11,1435.594970703125
2012-10-12,1431.3475036621094
2012-10-15,1434.3575134277344
2012-10-16,1447.7625427246094
2012-10-17,1457.6699829101562
2012-10-18,1458.7324829101562
2012-10-19,1444.4299621582031
2012-10-22,1431.1374816894531
2012-10-23,1422.0375061035156
2012-10-24,1412.2724914550781
2012-10-25,1412.2424926757812
2012-10-26,1411.3199768066406
2012-10-31,1411.9649963378906
2012-11-01,1420.0849609375
2012-11-02,1422.2424926757812
2012-11-05,1414.8275146484375
2012-11-06,1424.072509765625
2012-11-07,1409.8025207519531
2012-11-08,1387.6950073242188
2012-11-09,1380.4550170898438
2012-11-12,1380.4874877929688
2012-11-13,1378.6900329589844
2012-11-14,1365.6900024414062
2012-11-15,1354.3525085449219
2012-11-16,1354.6549987792969
2012-11-19,1373.385009765625
2012-11-20,1385.3600158691406
2012-11-21,1389.1150207519531
2012-11-23,1400.092529296875
2012-11-26,1405.5675354003906
2012-11-27,1403.0675048828125
2012-11-28,1401.1100463867188
2012-11-29,1413.6624755859375
2012-11-30,1415.6549987792969
2012-12-03,1414.4974670410156
2012-12-04,1408.3250122070312
2012-12-05,1407.530029296875
2012-12-06,1410.8125
2012-12-07,1415.8149719238281
2012-12-10,1418.4750061035156
2012-12-11,1424.8025207519531
2012-12-12,1430.41748046875
2012-12-13,1423.8224792480469
2012-12-14,1416.0899658203125
2012-12-17,1422.0275268554688
2012-12-18,1438.9324951171875
2012-12-19,1441.5375366210938
2012-12-20,1439.0049743652344
2012-12-21,1435.0175170898438
2012-12-24,1427.905029296875
2012-12-26,1423.0850219726562
2012-12-27,1415.6325073242188
2012-12-28,1410.052490234375
2012-12-31,1413.3674926757812
2013-01-02,1444.3074951171875
2013-01-03,1460.697509765625
2013-01-04,1463.1924743652344
2013-01-07,1462.8624877929688
2013-01-08,1458.1425170898438
2013-01-09,1460.0125122070312
2013-01-10,1466.6150207519531
2013-01-11,1471.125
2013-01-14,1470.1175231933594
2013-01-15,1470.02001953125
2013-01-16,1471.6299743652344
2013-01-17,1477.8399963378906
2013-01-18,1482.1799926757812
2013-01-22,1488.0650329589844
2013-01-23,1493.3500366210938
2013-01-24,1495.3399963378906
2013-01-25,1498.9649658203125
2013-01-28,1500.6749877929688
2013-01-29,1503.864990234375
2013-01-30,1504.9624633789062
2013-01-31,1500.2549743652344
2013-02-01,1505.9500122070312
2013-02-04,1504.2675170898438
2013-02-05,1504.41748046875
2013-02-06,1510.1625061035156
2013-02-07,1508.2250061035156
2013-02-08,1513.7550354003906
2013-02-11,1516.7150268554688
2013-02-12,1518.5850219726562
2013-02-13,1520.0950012207031
2013-02-14,1519.7174987792969
2013-02-15,1519.8875122070312
2013-02-19,1525.364990234375
2013-02-20,1521.3099670410156
2013-02-21,1505.9024963378906
2013-02-22,1509.02001953125
2013-02-25,1504.2849731445312
2013-02-26,1492.1974792480469
2013-02-27,1506.9724731445312
2013-02-28,1517.6174926757812
2013-03-01,1513.5874938964844
2013-03-04,1520.239990234375
2013-03-05,1533.4149780273438
2013-03-06,1541.1524963378906
2013-03-07,1543.239990234375
2013-03-08,1547.7149963378906
2013-03-11,1552.75
2013-03-12,1553.427490234375
2013-03-13,1552.9100036621094
2013-03-14,1558.8974914550781
2013-03-15,1560.8174743652344
2013-03-18,1554.657470703125
2013-03-19,1549.0649719238281
2013-03-20,1554.2374877929688
2013-03-21,1551.6925048828125
2013-03-22,1551.6075134277344
2013-03-25,1554.927490234375
2013-03-26,1557.7749633789062
2013-03-27,1560.6424865722656
2013-03-28,1565.8524780273438
2013-04-01,1565.0975036621094
2013-04-02,1567.0625305175781
2013-04-03,1561.302490234375
2013-04-04,1557.1974792480469
2013-04-05,1553.1849975585938
2013-04-08,1557.0074768066406
2013-04-09,1566.6325073242188
2013-04-10,1578.5049743652344
2013-04-11,1591.1549987792969
2013-04-12,1588.8550109863281
2013-04-15,1570.5799865722656
2013-04-16,1563.6599731445312
2013-04-17,1561.2099609375
2013-04-18,1546.0125122070312
2013-04-19,1548.0375061035156
2013-04-22,1557.8724975585938
2013-04-23,1570.8399963378906
2013-04-24,1579.092529296875
2013-04-25,1583.9150390625
2013-04-26,1582.6850280761719
2013-04-29,1588.7349853515625
2013-04-30,1593.8049621582031
2013-05-01,1589.77001953125
2013-05-02,1590.4324951171875
2013-05-03,1607.0199890136719
2013-05-06,1616.4700012207031
2013-05-07,1621.5450134277344
2013-05-08,1628.5299682617188
2013-05-09,1629.364990234375
2013-05-10,1629.449951171875
2013-05-13,1632.1524963378906
2013-05-14,1642.2349853515625
2013-05-15,1654.02001953125
2013-05-16,1654.4124755859375
2013-05-17,1659.9599609375
2013-05-20,1667.0899963378906
2013-05-21,1668.2400207519531
2013-05-22,1665.1950073242188
2013-05-23,1648.2900085449219
2013-05-24,1645.7325134277344
2013-05-28,1659.8825073242188
2013-05-29,1650.3874816894531
2013-05-30,1653.5175170898438
2013-05-31,1643.1499938964844
2013-06-03,1633.8175048828125
2013-06-04,1635.5650024414062
2013-06-05,1618.5875244140625
2013-06-06,1613.1600341796875
2013-06-07,1634.5800170898438
2013-06-10,1643.8575134277344
2013-06-11,1631.9550170898438
2013-06-12,1622.7724914550781
2013-06-13,1623.9574890136719
2013-06-14,1631.7525024414062
2013-06-17,1636.6300048828125
2013-06-18,1646.385009765625
2013-06-19,1640.5299987792969
2013-06-20,1605.4374694824219
2013-06-21,1589.4849853515625
2013-06-24,1577.739990234375
2013-06-25,1584.1075134277344
2013-06-26,1598.6575012207031
2013-06-27,1611.5374450683594
2013-06-28,1608.6000061035156
2013-07-01,1615.2825012207031
2013-07-02,1614.8500061035156
2013-07-03,1612.6074829101562
2013-07-05,1624.3299865722656
2013-07-08,1638.3849792480469
2013-07-09,1648.0700073242188
